session_id,player_id,session_start,duration_sec,platform,country
s_00016583,p_001883,2024-02-02 21:46:00,276,iOS,KR
s_00016584,p_001884,2024-01-04 20:25:00,783,iOS,US
s_00016585,p_001884,2024-01-04 19:35:00,485,iOS,US
s_00016586,p_001884,2024-01-04 11:45:00,188,iOS,US
s_00016587,p_001884,2024-01-04 07:47:00,246,iOS,US
s_00016588,p_001885,2024-01-13 18:45:00,210,Android,KR
s_00016589,p_001885,2024-01-13 11:23:00,691,Android,KR
s_00016590,p_001885,2024-01-13 19:21:00,173,Android,KR
s_00016591,p_001885,2024-01-13 18:01:00,78,Android,KR
s_00016592,p_001886,2024-01-01 23:41:00,103,iOS,CA
s_00016593,p_001886,2024-01-01 09:17:00,381,iOS,CA
s_00016594,p_001887,2024-01-06 12:44:00,137,Android,FR
s_00016595,p_001887,2024-01-06 14:44:00,403,Android,FR
s_00016596,p_001888,2024-01-26 07:46:00,83,iOS,BR
s_00016597,p_001888,2024-01-26 12:36:00,471,iOS,BR
s_00016598,p_001888,2024-01-27 12:31:00,488,iOS,BR
s_00016599,p_001889,2024-03-30 16:54:00,151,Android,JP
s_00016600,p_001890,2024-01-03 07:20:00,199,iOS,US
s_00016601,p_001890,2024-01-03 15:53:00,570,iOS,US
s_00016602,p_001890,2024-01-03 22:43:00,331,iOS,US
s_00016603,p_001891,2024-01-11 14:39:00,96,Android,US
s_00016604,p_001892,2024-02-02 20:11:00,326,iOS,JP
s_00016605,p_001893,2024-01-05 09:16:00,189,Android,BR
s_00016606,p_001893,2024-01-05 08:22:00,242,Android,BR
s_00016607,p_001893,2024-01-06 09:13:00,40,Android,BR
s_00016608,p_001893,2024-01-07 09:34:00,295,Android,BR
s_00016609,p_001893,2024-01-07 19:24:00,474,Android,BR
s_00016610,p_001893,2024-01-07 08:19:00,109,Android,BR
s_00016611,p_001893,2024-01-08 22:19:00,580,Android,BR
s_00016612,p_001893,2024-01-08 21:55:00,471,Android,BR
s_00016613,p_001893,2024-01-08 14:13:00,95,Android,BR
s_00016614,p_001893,2024-01-09 09:16:00,101,Android,BR
s_00016615,p_001893,2024-01-09 21:46:00,389,Android,BR
s_00016616,p_001893,2024-01-09 23:21:00,193,Android,BR
s_00016617,p_001893,2024-01-10 12:16:00,209,Android,BR
s_00016618,p_001893,2024-01-11 21:19:00,1622,Android,BR
s_00016619,p_001893,2024-01-11 16:52:00,137,Android,BR
s_00016620,p_001893,2024-01-12 11:00:00,701,Android,BR
s_00016621,p_001893,2024-01-12 13:20:00,206,Android,BR
s_00016622,p_001893,2024-01-12 15:18:00,105,Android,BR
s_00016623,p_001893,2024-01-12 10:01:00,340,Android,BR
s_00016624,p_001893,2024-01-13 12:58:00,472,Android,BR
s_00016625,p_001893,2024-01-13 14:50:00,30,Android,BR
s_00016626,p_001893,2024-01-13 23:30:00,142,Android,BR
s_00016627,p_001893,2024-01-13 14:53:00,423,Android,BR
s_00016628,p_001893,2024-01-13 18:05:00,247,Android,BR
s_00016629,p_001894,2024-01-17 20:26:00,260,Android,JP
s_00016630,p_001894,2024-01-17 16:59:00,663,Android,JP
s_00016631,p_001894,2024-01-17 22:30:00,376,Android,JP
s_00016632,p_001895,2024-01-27 16:06:00,751,iOS,JP
s_00016633,p_001896,2024-01-20 09:13:00,285,Android,FR
s_00016634,p_001896,2024-01-21 18:04:00,524,Android,FR
s_00016635,p_001896,2024-01-21 23:43:00,288,Android,FR
s_00016636,p_001896,2024-01-22 13:00:00,448,Android,FR
s_00016637,p_001896,2024-01-23 11:22:00,336,Android,FR
s_00016638,p_001896,2024-01-23 23:23:00,158,Android,FR
s_00016639,p_001896,2024-01-23 13:17:00,160,Android,FR
s_00016640,p_001896,2024-01-23 20:49:00,675,Android,FR
s_00016641,p_001896,2024-01-24 17:34:00,173,Android,FR
s_00016642,p_001896,2024-01-24 09:22:00,425,Android,FR
s_00016643,p_001896,2024-01-24 13:39:00,228,Android,FR
s_00016644,p_001896,2024-01-25 23:49:00,146,Android,FR
s_00016645,p_001896,2024-01-25 18:40:00,336,Android,FR
s_00016646,p_001896,2024-01-25 12:44:00,30,Android,FR
s_00016647,p_001896,2024-01-26 10:31:00,241,Android,FR
s_00016648,p_001896,2024-01-26 17:21:00,361,Android,FR
s_00016649,p_001896,2024-01-26 08:51:00,557,Android,FR
s_00016650,p_001896,2024-01-26 23:19:00,140,Android,FR
s_00016651,p_001896,2024-01-27 09:58:00,210,Android,FR
s_00016652,p_001896,2024-01-27 12:35:00,636,Android,FR
s_00016653,p_001896,2024-01-27 19:21:00,140,Android,FR
s_00016654,p_001896,2024-01-27 18:51:00,317,Android,FR
s_00016655,p_001896,2024-01-27 23:53:00,115,Android,FR
s_00016656,p_001896,2024-01-28 10:24:00,559,Android,FR
s_00016657,p_001896,2024-01-29 21:22:00,82,Android,FR
s_00016658,p_001896,2024-01-29 12:13:00,77,Android,FR
s_00016659,p_001896,2024-01-30 13:54:00,395,Android,FR
s_00016660,p_001896,2024-01-30 10:37:00,240,Android,FR
s_00016661,p_001897,2024-01-05 14:19:00,593,iOS,CA
s_00016662,p_001897,2024-01-05 09:35:00,57,iOS,CA
s_00016663,p_001898,2024-01-09 08:46:00,144,Android,FR
s_00016664,p_001898,2024-01-09 08:12:00,59,Android,FR
s_00016665,p_001898,2024-01-09 09:52:00,143,Android,FR
s_00016666,p_001898,2024-01-09 15:55:00,194,Android,FR
s_00016667,p_001899,2024-01-31 19:12:00,41,Android,BR
s_00016668,p_001900,2024-01-17 15:08:00,127,Android,CA
s_00016669,p_001900,2024-01-17 12:19:00,333,Android,CA
s_00016670,p_001900,2024-01-17 12:06:00,282,Android,CA
s_00016671,p_001900,2024-01-17 18:36:00,435,Android,CA
s_00016672,p_001901,2024-01-01 21:47:00,964,iOS,US
s_00016673,p_001901,2024-01-01 14:48:00,216,iOS,US
s_00016674,p_001902,2024-01-29 08:53:00,414,iOS,FR
s_00016675,p_001902,2024-01-29 10:11:00,423,iOS,FR
s_00016676,p_001902,2024-01-29 09:32:00,725,iOS,FR
s_00016677,p_001902,2024-01-29 17:09:00,128,iOS,FR
s_00016678,p_001902,2024-01-29 22:57:00,226,iOS,FR
s_00016679,p_001903,2024-01-01 13:18:00,900,iOS,BR
s_00016680,p_001904,2024-01-28 09:18:00,104,iOS,KR
s_00016681,p_001904,2024-01-28 19:05:00,248,iOS,KR
s_00016682,p_001905,2024-01-05 13:15:00,465,iOS,CA
s_00016683,p_001906,2024-03-04 09:21:00,104,iOS,DE
s_00016684,p_001906,2024-03-04 18:23:00,180,iOS,DE
s_00016685,p_001906,2024-03-04 13:54:00,355,iOS,DE
s_00016686,p_001906,2024-03-04 08:04:00,221,iOS,DE
s_00016687,p_001907,2024-01-10 14:02:00,86,Android,KR
s_00016688,p_001907,2024-01-11 13:03:00,262,Android,KR
s_00016689,p_001907,2024-01-11 16:18:00,224,Android,KR
s_00016690,p_001907,2024-01-11 07:28:00,1045,Android,KR
s_00016691,p_001907,2024-01-11 21:34:00,672,Android,KR
s_00016692,p_001907,2024-01-12 09:42:00,472,Android,KR
s_00016693,p_001908,2024-01-08 10:57:00,309,Android,US
s_00016694,p_001909,2024-01-04 20:23:00,365,Android,JP
s_00016695,p_001910,2024-01-08 17:20:00,370,Android,CN
s_00016696,p_001910,2024-01-08 21:26:00,212,Android,CN
s_00016697,p_001910,2024-01-08 20:15:00,403,Android,CN
s_00016698,p_001910,2024-01-09 16:20:00,259,Android,CN
s_00016699,p_001910,2024-01-09 16:07:00,406,Android,CN
s_00016700,p_001910,2024-01-10 12:38:00,303,Android,CN
s_00016701,p_001910,2024-01-10 10:09:00,679,Android,CN
s_00016702,p_001910,2024-01-10 20:39:00,257,Android,CN
s_00016703,p_001910,2024-01-10 15:21:00,193,Android,CN
s_00016704,p_001910,2024-01-11 11:03:00,65,Android,CN
s_00016705,p_001910,2024-01-11 20:19:00,125,Android,CN
s_00016706,p_001910,2024-01-11 09:59:00,377,Android,CN
s_00016707,p_001910,2024-01-11 10:01:00,313,Android,CN
s_00016708,p_001910,2024-01-12 20:06:00,389,Android,CN
s_00016709,p_001910,2024-01-13 19:41:00,604,Android,CN
s_00016710,p_001910,2024-01-13 19:44:00,147,Android,CN
s_00016711,p_001910,2024-01-14 09:01:00,411,Android,CN
s_00016712,p_001910,2024-01-15 08:57:00,467,Android,CN
s_00016713,p_001910,2024-01-16 23:40:00,148,Android,CN
s_00016714,p_001910,2024-01-16 11:10:00,246,Android,CN
s_00016715,p_001910,2024-01-17 15:08:00,238,Android,CN
s_00016716,p_001910,2024-01-17 10:25:00,248,Android,CN
s_00016717,p_001910,2024-01-17 11:26:00,52,Android,CN
s_00016718,p_001910,2024-01-18 23:59:00,236,Android,CN
s_00016719,p_001910,2024-01-18 11:09:00,179,Android,CN
s_00016720,p_001910,2024-01-19 09:40:00,313,Android,CN
s_00016721,p_001910,2024-01-19 22:22:00,965,Android,CN
s_00016722,p_001910,2024-01-20 19:10:00,86,Android,CN
s_00016723,p_001910,2024-01-21 19:53:00,393,Android,CN
s_00016724,p_001910,2024-01-21 19:09:00,105,Android,CN
s_00016725,p_001910,2024-01-21 07:33:00,1039,Android,CN
s_00016726,p_001910,2024-01-21 13:40:00,190,Android,CN
s_00016727,p_001911,2024-02-11 15:31:00,104,iOS,KR
s_00016728,p_001911,2024-02-11 09:47:00,1408,iOS,KR
s_00016729,p_001912,2024-03-30 07:00:00,478,Android,CA
s_00016730,p_001913,2024-01-10 18:36:00,192,Android,CA
s_00016731,p_001913,2024-01-10 14:08:00,784,Android,CA
s_00016732,p_001914,2024-01-12 18:31:00,373,iOS,CA
s_00016733,p_001914,2024-01-12 11:48:00,113,iOS,CA
s_00016734,p_001914,2024-01-12 11:35:00,97,iOS,CA
s_00016735,p_001915,2024-01-26 21:03:00,917,Android,JP
s_00016736,p_001915,2024-01-26 13:10:00,80,Android,JP
s_00016737,p_001915,2024-01-26 11:01:00,657,Android,JP
s_00016738,p_001916,2024-02-13 21:58:00,241,Android,FR
s_00016739,p_001916,2024-02-13 15:35:00,287,Android,FR
s_00016740,p_001916,2024-02-13 17:39:00,79,Android,FR
s_00016741,p_001916,2024-02-13 22:47:00,116,Android,FR
s_00016742,p_001916,2024-02-13 11:16:00,84,Android,FR
s_00016743,p_001917,2024-01-18 13:35:00,189,Android,BR
s_00016744,p_001917,2024-01-18 21:07:00,676,Android,BR
s_00016745,p_001917,2024-01-18 11:39:00,199,Android,BR
s_00016746,p_001917,2024-01-18 18:05:00,103,Android,BR
s_00016747,p_001917,2024-01-18 16:21:00,209,Android,BR
s_00016748,p_001918,2024-01-10 08:21:00,271,Android,GB
s_00016749,p_001918,2024-01-11 23:56:00,418,Android,GB
s_00016750,p_001919,2024-01-11 07:45:00,185,Android,CA
s_00016751,p_001919,2024-01-12 11:58:00,421,Android,CA
s_00016752,p_001919,2024-01-12 23:25:00,196,Android,CA
s_00016753,p_001919,2024-01-12 07:51:00,318,Android,CA
s_00016754,p_001919,2024-01-12 19:02:00,177,Android,CA
s_00016755,p_001919,2024-01-12 16:35:00,211,Android,CA
s_00016756,p_001919,2024-01-13 07:11:00,308,Android,CA
s_00016757,p_001919,2024-01-14 12:16:00,381,Android,CA
s_00016758,p_001919,2024-01-14 07:26:00,392,Android,CA
s_00016759,p_001919,2024-01-15 18:54:00,307,Android,CA
s_00016760,p_001919,2024-01-15 16:56:00,149,Android,CA
s_00016761,p_001919,2024-01-15 22:16:00,270,Android,CA
s_00016762,p_001919,2024-01-15 21:51:00,546,Android,CA
s_00016763,p_001919,2024-01-15 19:44:00,288,Android,CA
s_00016764,p_001919,2024-01-16 17:02:00,753,Android,CA
s_00016765,p_001919,2024-01-16 07:16:00,197,Android,CA
s_00016766,p_001919,2024-01-16 09:40:00,431,Android,CA
s_00016767,p_001920,2024-01-24 23:46:00,862,Android,BR
s_00016768,p_001920,2024-01-24 23:21:00,156,Android,BR
s_00016769,p_001920,2024-01-24 20:25:00,527,Android,BR
s_00016770,p_001921,2024-01-01 13:02:00,345,iOS,CA
s_00016771,p_001921,2024-01-01 10:57:00,162,iOS,CA
s_00016772,p_001921,2024-01-01 19:21:00,49,iOS,CA
s_00016773,p_001921,2024-01-02 18:27:00,73,iOS,CA
s_00016774,p_001921,2024-01-02 11:14:00,100,iOS,CA
s_00016775,p_001921,2024-01-02 23:35:00,213,iOS,CA
s_00016776,p_001921,2024-01-02 22:33:00,56,iOS,CA
s_00016777,p_001921,2024-01-03 23:59:00,118,iOS,CA
s_00016778,p_001921,2024-01-04 23:28:00,427,iOS,CA
s_00016779,p_001921,2024-01-05 19:22:00,399,iOS,CA
s_00016780,p_001921,2024-01-05 20:44:00,256,iOS,CA
s_00016781,p_001921,2024-01-06 14:04:00,425,iOS,CA
s_00016782,p_001921,2024-01-07 13:24:00,648,iOS,CA
s_00016783,p_001921,2024-01-07 08:26:00,334,iOS,CA
s_00016784,p_001921,2024-01-07 11:56:00,391,iOS,CA
s_00016785,p_001921,2024-01-07 11:53:00,338,iOS,CA
s_00016786,p_001921,2024-01-08 07:56:00,1317,iOS,CA
s_00016787,p_001921,2024-01-09 09:06:00,89,iOS,CA
s_00016788,p_001921,2024-01-09 13:35:00,1002,iOS,CA
s_00016789,p_001921,2024-01-09 19:00:00,211,iOS,CA
s_00016790,p_001921,2024-01-09 15:30:00,270,iOS,CA
s_00016791,p_001921,2024-01-10 15:42:00,216,iOS,CA
s_00016792,p_001921,2024-01-10 21:57:00,92,iOS,CA
s_00016793,p_001921,2024-01-10 09:48:00,758,iOS,CA
s_00016794,p_001921,2024-01-10 07:13:00,335,iOS,CA
s_00016795,p_001921,2024-01-10 23:01:00,158,iOS,CA
s_00016796,p_001921,2024-01-11 13:21:00,180,iOS,CA
s_00016797,p_001921,2024-01-11 10:48:00,551,iOS,CA
s_00016798,p_001921,2024-01-12 15:54:00,185,iOS,CA
s_00016799,p_001921,2024-01-12 23:37:00,830,iOS,CA
s_00016800,p_001921,2024-01-13 17:46:00,479,iOS,CA
s_00016801,p_001921,2024-01-13 14:35:00,172,iOS,CA
s_00016802,p_001922,2024-01-20 12:45:00,137,Android,KR
s_00016803,p_001922,2024-01-20 16:19:00,84,Android,KR
s_00016804,p_001922,2024-01-20 09:37:00,229,Android,KR
s_00016805,p_001923,2024-01-09 10:16:00,574,iOS,JP
s_00016806,p_001923,2024-01-09 21:51:00,236,iOS,JP
s_00016807,p_001923,2024-01-09 08:23:00,407,iOS,JP
s_00016808,p_001924,2024-02-01 16:28:00,255,Android,US
s_00016809,p_001924,2024-02-01 11:35:00,116,Android,US
s_00016810,p_001924,2024-02-01 14:37:00,107,Android,US
s_00016811,p_001924,2024-02-02 18:56:00,379,Android,US
s_00016812,p_001925,2024-01-02 09:47:00,539,iOS,GB
s_00016813,p_001925,2024-01-02 20:30:00,116,iOS,GB
s_00016814,p_001925,2024-01-02 13:40:00,1975,iOS,GB
s_00016815,p_001925,2024-01-02 08:52:00,491,iOS,GB
s_00016816,p_001926,2024-01-18 17:46:00,277,Android,FR
s_00016817,p_001927,2024-01-14 14:08:00,286,Android,DE
s_00016818,p_001928,2024-01-21 19:31:00,719,Android,BR
s_00016819,p_001928,2024-01-22 07:51:00,490,Android,BR
s_00016820,p_001928,2024-01-22 15:55:00,54,Android,BR
s_00016821,p_001928,2024-01-23 23:48:00,614,Android,BR
s_00016822,p_001928,2024-01-24 23:25:00,498,Android,BR
s_00016823,p_001928,2024-01-24 23:47:00,223,Android,BR
s_00016824,p_001928,2024-01-24 20:53:00,112,Android,BR
s_00016825,p_001928,2024-01-24 17:24:00,478,Android,BR
s_00016826,p_001928,2024-01-24 11:37:00,245,Android,BR
s_00016827,p_001928,2024-01-24 12:23:00,295,Android,BR
s_00016828,p_001928,2024-01-25 12:55:00,132,Android,BR
s_00016829,p_001928,2024-01-25 12:33:00,217,Android,BR
s_00016830,p_001928,2024-01-25 12:45:00,365,Android,BR
s_00016831,p_001928,2024-01-25 07:48:00,345,Android,BR
s_00016832,p_001928,2024-01-26 10:33:00,318,Android,BR
s_00016833,p_001928,2024-01-26 13:09:00,494,Android,BR
s_00016834,p_001928,2024-01-26 14:23:00,236,Android,BR
s_00016835,p_001928,2024-01-26 13:02:00,154,Android,BR
s_00016836,p_001928,2024-01-26 20:57:00,54,Android,BR
s_00016837,p_001929,2024-01-02 23:32:00,313,Android,CA
s_00016838,p_001929,2024-01-02 17:27:00,147,Android,CA
s_00016839,p_001929,2024-01-02 16:43:00,526,Android,CA
s_00016840,p_001929,2024-01-02 20:31:00,260,Android,CA
s_00016841,p_001929,2024-01-02 20:40:00,295,Android,CA
s_00016842,p_001930,2024-01-18 22:32:00,193,iOS,JP
s_00016843,p_001930,2024-01-18 07:39:00,911,iOS,JP
s_00016844,p_001930,2024-01-18 19:17:00,183,iOS,JP
s_00016845,p_001930,2024-01-18 17:51:00,139,iOS,JP
s_00016846,p_001930,2024-01-18 14:30:00,813,iOS,JP
s_00016847,p_001931,2024-01-17 15:36:00,143,iOS,FR
s_00016848,p_001931,2024-01-17 17:53:00,391,iOS,FR
s_00016849,p_001931,2024-01-17 22:21:00,93,iOS,FR
s_00016850,p_001931,2024-01-17 11:05:00,212,iOS,FR
s_00016851,p_001931,2024-01-18 14:22:00,692,iOS,FR
s_00016852,p_001931,2024-01-18 13:05:00,34,iOS,FR
s_00016853,p_001931,2024-01-18 22:20:00,265,iOS,FR
s_00016854,p_001931,2024-01-18 18:43:00,270,iOS,FR
s_00016855,p_001931,2024-01-18 17:38:00,310,iOS,FR
s_00016856,p_001931,2024-01-18 12:59:00,51,iOS,FR
s_00016857,p_001931,2024-01-19 23:44:00,621,iOS,FR
s_00016858,p_001932,2024-01-17 22:17:00,150,Android,GB
s_00016859,p_001933,2024-01-19 15:05:00,261,Android,JP
s_00016860,p_001933,2024-01-20 09:45:00,134,Android,JP
s_00016861,p_001933,2024-01-21 16:33:00,332,Android,JP
s_00016862,p_001933,2024-01-21 19:43:00,373,Android,JP
s_00016863,p_001933,2024-01-21 12:27:00,531,Android,JP
s_00016864,p_001933,2024-01-21 21:20:00,192,Android,JP
s_00016865,p_001933,2024-01-21 10:53:00,69,Android,JP
s_00016866,p_001933,2024-01-22 10:50:00,209,Android,JP
s_00016867,p_001933,2024-01-23 22:27:00,184,Android,JP
s_00016868,p_001933,2024-01-23 15:21:00,504,Android,JP
s_00016869,p_001933,2024-01-23 14:17:00,234,Android,JP
s_00016870,p_001933,2024-01-23 20:22:00,279,Android,JP
s_00016871,p_001933,2024-01-24 17:04:00,167,Android,JP
s_00016872,p_001933,2024-01-25 18:49:00,845,Android,JP
s_00016873,p_001933,2024-01-26 20:19:00,107,Android,JP
s_00016874,p_001933,2024-01-26 10:39:00,215,Android,JP
s_00016875,p_001933,2024-01-26 19:28:00,129,Android,JP
s_00016876,p_001933,2024-01-26 23:38:00,250,Android,JP
s_00016877,p_001933,2024-01-27 20:15:00,1495,Android,JP
s_00016878,p_001933,2024-01-27 07:58:00,208,Android,JP
s_00016879,p_001933,2024-01-27 08:36:00,533,Android,JP
s_00016880,p_001933,2024-01-28 13:22:00,100,Android,JP
s_00016881,p_001933,2024-01-28 23:52:00,270,Android,JP
s_00016882,p_001933,2024-01-28 12:03:00,96,Android,JP
s_00016883,p_001933,2024-01-29 10:25:00,685,Android,JP
s_00016884,p_001933,2024-01-29 13:53:00,239,Android,JP
s_00016885,p_001933,2024-01-29 08:05:00,492,Android,JP
s_00016886,p_001933,2024-01-29 17:36:00,326,Android,JP
s_00016887,p_001933,2024-01-29 22:41:00,398,Android,JP
s_00016888,p_001933,2024-01-29 11:11:00,589,Android,JP
s_00016889,p_001933,2024-01-29 15:09:00,409,Android,JP
s_00016890,p_001933,2024-01-30 11:33:00,161,Android,JP
s_00016891,p_001933,2024-01-30 15:48:00,590,Android,JP
s_00016892,p_001933,2024-01-30 13:19:00,734,Android,JP
s_00016893,p_001933,2024-01-30 12:30:00,387,Android,JP
s_00016894,p_001933,2024-01-30 19:26:00,350,Android,JP
s_00016895,p_001933,2024-01-31 08:36:00,239,Android,JP
s_00016896,p_001933,2024-01-31 23:49:00,611,Android,JP
s_00016897,p_001933,2024-01-31 15:27:00,368,Android,JP
s_00016898,p_001933,2024-01-31 08:05:00,446,Android,JP
s_00016899,p_001933,2024-01-31 23:02:00,226,Android,JP
s_00016900,p_001933,2024-01-31 15:00:00,180,Android,JP
s_00016901,p_001933,2024-01-31 13:12:00,66,Android,JP
s_00016902,p_001933,2024-02-01 16:35:00,192,Android,JP
s_00016903,p_001933,2024-02-01 07:04:00,742,Android,JP
s_00016904,p_001933,2024-02-01 17:55:00,149,Android,JP
s_00016905,p_001933,2024-02-01 14:28:00,97,Android,JP
s_00016906,p_001933,2024-02-01 14:23:00,67,Android,JP
s_00016907,p_001933,2024-02-01 23:25:00,125,Android,JP
s_00016908,p_001933,2024-02-02 19:47:00,199,Android,JP
s_00016909,p_001933,2024-02-02 22:06:00,302,Android,JP
s_00016910,p_001933,2024-02-03 18:20:00,30,Android,JP
s_00016911,p_001933,2024-02-03 15:17:00,204,Android,JP
s_00016912,p_001933,2024-02-03 20:56:00,172,Android,JP
s_00016913,p_001933,2024-02-03 07:22:00,434,Android,JP
s_00016914,p_001933,2024-02-04 14:37:00,83,Android,JP
s_00016915,p_001933,2024-02-04 11:57:00,96,Android,JP
s_00016916,p_001933,2024-02-04 19:02:00,420,Android,JP
s_00016917,p_001933,2024-02-05 20:31:00,144,Android,JP
s_00016918,p_001933,2024-02-05 15:59:00,305,Android,JP
s_00016919,p_001933,2024-02-06 19:40:00,34,Android,JP
s_00016920,p_001934,2024-01-23 11:31:00,198,Android,CN
s_00016921,p_001934,2024-01-24 11:03:00,391,Android,CN
s_00016922,p_001934,2024-01-24 17:47:00,178,Android,CN
s_00016923,p_001934,2024-01-25 13:25:00,448,Android,CN
s_00016924,p_001934,2024-01-25 16:39:00,224,Android,CN
s_00016925,p_001934,2024-01-26 09:06:00,204,Android,CN
s_00016926,p_001934,2024-01-27 11:45:00,417,Android,CN
s_00016927,p_001934,2024-01-28 23:52:00,203,Android,CN
s_00016928,p_001934,2024-01-28 18:26:00,249,Android,CN
s_00016929,p_001934,2024-01-28 21:47:00,251,Android,CN
s_00016930,p_001934,2024-01-28 11:51:00,121,Android,CN
s_00016931,p_001934,2024-01-28 23:23:00,44,Android,CN
s_00016932,p_001935,2024-02-02 08:10:00,179,Android,RU
s_00016933,p_001935,2024-02-02 09:56:00,363,Android,RU
s_00016934,p_001935,2024-02-02 18:20:00,458,Android,RU
s_00016935,p_001936,2024-01-07 13:35:00,369,Android,US
s_00016936,p_001936,2024-01-07 14:55:00,227,Android,US
s_00016937,p_001936,2024-01-07 07:43:00,235,Android,US
s_00016938,p_001936,2024-01-07 22:29:00,50,Android,US
s_00016939,p_001937,2024-02-04 17:55:00,1177,Android,US
s_00016940,p_001938,2024-01-14 17:35:00,127,Android,KR
s_00016941,p_001938,2024-01-14 11:05:00,257,Android,KR
s_00016942,p_001938,2024-01-14 12:24:00,286,Android,KR
s_00016943,p_001938,2024-01-14 12:26:00,192,Android,KR
s_00016944,p_001939,2024-01-02 15:13:00,134,iOS,US
s_00016945,p_001940,2024-01-02 18:25:00,2431,Android,JP
s_00016946,p_001940,2024-01-02 22:41:00,749,Android,JP
s_00016947,p_001940,2024-01-02 23:17:00,115,Android,JP
s_00016948,p_001940,2024-01-02 16:47:00,403,Android,JP
s_00016949,p_001940,2024-01-02 19:00:00,414,Android,JP
s_00016950,p_001941,2024-01-09 07:53:00,88,iOS,FR
s_00016951,p_001941,2024-01-09 22:53:00,92,iOS,FR
s_00016952,p_001941,2024-01-09 17:05:00,298,iOS,FR
s_00016953,p_001941,2024-01-09 10:38:00,284,iOS,FR
s_00016954,p_001941,2024-01-10 23:04:00,464,iOS,FR
s_00016955,p_001941,2024-01-11 21:30:00,84,iOS,FR
s_00016956,p_001941,2024-01-11 18:23:00,325,iOS,FR
s_00016957,p_001941,2024-01-11 09:09:00,167,iOS,FR
s_00016958,p_001941,2024-01-12 15:19:00,359,iOS,FR
s_00016959,p_001941,2024-01-12 10:50:00,113,iOS,FR
s_00016960,p_001941,2024-01-13 16:38:00,151,iOS,FR
s_00016961,p_001941,2024-01-13 12:21:00,162,iOS,FR
s_00016962,p_001941,2024-01-13 13:43:00,754,iOS,FR
s_00016963,p_001941,2024-01-14 10:27:00,459,iOS,FR
s_00016964,p_001941,2024-01-15 15:39:00,240,iOS,FR
s_00016965,p_001941,2024-01-15 12:33:00,51,iOS,FR
s_00016966,p_001941,2024-01-16 14:33:00,143,iOS,FR
s_00016967,p_001941,2024-01-16 17:42:00,268,iOS,FR
s_00016968,p_001941,2024-01-17 22:17:00,185,iOS,FR
s_00016969,p_001941,2024-01-17 21:28:00,85,iOS,FR
s_00016970,p_001941,2024-01-17 20:22:00,64,iOS,FR
s_00016971,p_001941,2024-01-17 19:49:00,364,iOS,FR
s_00016972,p_001941,2024-01-17 17:37:00,255,iOS,FR
s_00016973,p_001941,2024-01-17 08:30:00,2408,iOS,FR
s_00016974,p_001941,2024-01-18 07:23:00,54,iOS,FR
s_00016975,p_001941,2024-01-19 17:19:00,354,iOS,FR
s_00016976,p_001941,2024-01-19 15:41:00,647,iOS,FR
s_00016977,p_001941,2024-01-19 13:40:00,1921,iOS,FR
s_00016978,p_001941,2024-01-19 16:14:00,139,iOS,FR
s_00016979,p_001941,2024-01-19 20:34:00,150,iOS,FR
s_00016980,p_001941,2024-01-19 22:42:00,280,iOS,FR
s_00016981,p_001941,2024-01-19 22:06:00,402,iOS,FR
s_00016982,p_001941,2024-01-20 17:55:00,246,iOS,FR
s_00016983,p_001941,2024-01-20 20:51:00,188,iOS,FR
s_00016984,p_001941,2024-01-20 12:09:00,464,iOS,FR
s_00016985,p_001941,2024-01-21 07:53:00,215,iOS,FR
s_00016986,p_001941,2024-01-22 15:49:00,401,iOS,FR
s_00016987,p_001941,2024-01-22 08:31:00,64,iOS,FR
s_00016988,p_001941,2024-01-22 19:44:00,563,iOS,FR
s_00016989,p_001941,2024-01-22 14:19:00,143,iOS,FR
s_00016990,p_001941,2024-01-22 10:22:00,329,iOS,FR
s_00016991,p_001941,2024-01-23 13:23:00,203,iOS,FR
s_00016992,p_001941,2024-01-24 21:29:00,153,iOS,FR
